,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv
fm-classic.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0
foursquared.csv,0.3,0.32,0.0,0.96,0.25,0.0,0.28
ifmo-game-1.csv,1.0,0.0,0.0,0.29,0.21,0.0,0.0
jmule.csv,0.2,0.29,0.06,0.59,0.31,0.03,0.94
micomt.csv,0.06,0.2,0.15,0.57,0.92,0.02,0.51
voms.csv,0.12,1.0,0.0,0.47,0.0,0.0,0.21
