,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.83,0.96,0.18,0.79,0.35,0.93,0.81,0.79,0.16,0.51,0.71,0.33,0.86,0.76,0.76,0.66
customsagetv.csv,0.07,0.09,0.0,0.12,0.25,0.41,0.38,0.04,0.14,0.22,0.29,0.0,0.3,0.1,0.18,0.11
fluidium.csv,0.0,0.01,0.0,0.29,0.01,0.24,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.41,0.03,0.05
guineu.csv,0.33,0.75,0.0,0.19,0.23,0.63,0.19,0.86,0.3,0.43,0.57,0.33,0.48,1.0,0.73,0.18
inkscape.csv,0.53,0.7,1.0,0.98,0.15,0.16,0.34,0.75,0.8,0.61,0.43,1.0,0.8,1.0,0.94,0.89
mpqc.csv,0.26,0.19,0.0,0.0,0.52,0.22,0.22,0.5,0.68,0.33,0.43,0.42,0.57,0.76,0.24,0.43
nsis.csv,0.79,0.8,0.45,0.38,0.82,0.62,0.91,0.71,0.71,0.66,0.0,0.5,0.68,0.52,0.79,0.41
octave.csv,0.28,0.5,0.0,0.35,0.24,0.26,0.0,0.54,0.39,0.39,0.43,0.08,0.27,0.45,0.21,0.25
owfs.csv,0.86,0.78,0.18,0.37,0.61,0.67,0.56,0.64,0.36,0.79,0.57,0.42,0.52,0.55,0.79,0.77
owlib.csv,0.67,0.32,0.0,0.6,0.44,0.58,0.5,0.43,0.23,0.42,0.43,0.17,0.39,0.14,0.24,0.77
pamguard.csv,0.45,0.43,0.27,0.38,0.33,0.47,0.5,0.61,0.43,0.29,0.29,0.25,0.73,0.03,0.45,0.75
prelude.csv,1.0,0.99,0.18,0.83,0.91,0.9,0.94,0.89,0.88,0.82,1.0,0.5,0.93,0.55,0.97,0.8
robocode.csv,0.62,0.35,0.0,0.23,0.48,0.73,0.44,0.32,0.64,0.34,0.43,0.25,0.77,0.48,0.45,0.55
uwom-server.csv,0.17,0.33,0.0,0.44,0.39,0.43,0.28,0.32,0.43,0.35,0.29,0.25,0.16,0.48,0.3,0.11
zengine.csv,1.0,0.98,0.45,0.88,0.98,0.92,0.97,1.0,0.84,0.91,1.0,0.0,0.93,0.69,1.0,0.84
zildo.csv,0.41,0.71,0.09,0.73,0.26,0.42,0.44,0.11,0.29,0.34,0.43,0.17,0.23,0.28,0.67,0.25
