,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.12,0.43,0.48,0.0,0.74,0.8,1.0,0.46,0.38
foursquared.csv,0.29,0.03,0.24,0.29,0.11,0.33,0.06,1.0,0.12
jasperreports.csv,0.17,0.0,0.06,0.0,0.0,0.0,0.01,0.21,0.92
kdenlive.csv,0.66,0.59,1.0,0.57,0.89,0.67,0.56,0.88,0.96
optalgtoolkit.csv,0.62,0.38,0.72,0.71,0.95,0.53,0.65,0.75,0.54
sabbu.csv,0.97,0.46,0.51,0.86,0.11,0.93,0.34,0.83,0.42
tokratan.csv,0.24,0.03,0.35,0.29,0.11,0.67,0.02,0.08,0.08
vxl.csv,0.24,0.89,0.41,0.14,0.05,0.2,0.29,0.08,0.19
zact.csv,0.03,0.0,0.0,0.57,0.0,0.0,0.0,0.08,0.0
