,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.0,1.0,3.0,125.0,0.0,37.0,0.0,0.0,49.0
foursquared.csv,0.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,38.0
jasperreports.csv,0.0,150.0,0.0,125.0,49.0,138.0,0.0,0.0,0.0
kdenlive.csv,0.0,1.0,0.0,3.0,0.0,14.0,1.0,3.0,318.0
optalgtoolkit.csv,4.0,9.0,3.0,10.0,0.0,38.0,1.0,0.0,82.0
sabbu.csv,0.0,6.0,2.0,8.0,0.0,25.0,0.0,4.0,95.0
tokratan.csv,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,16.0
vxl.csv,3.0,0.0,2.0,11.0,4.0,10.0,1.0,9.0,53.0
zact.csv,0.0,150.0,109.0,0.0,49.0,138.0,147.0,5.0,502.0
