,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,2.0,7.0,490.0,0.0,0.0,12.0,17.0,1.0
apolloplayer.csv,41.0,0.0,158.0,9.0,0.0,32.0,0.0,0.0
k3d.csv,3.0,2.0,490.0,1.0,0.0,2.0,84.0,1.0
keyczar.csv,6.0,102.0,490.0,3.0,0.0,205.0,84.0,0.0
kowari.csv,6.0,3.0,490.0,1.0,0.0,23.0,5.0,3.0
redshell.csv,1.0,0.0,490.0,3.0,0.0,0.0,5.0,3.0
rtb-team.csv,3.0,0.0,490.0,0.0,0.0,2.0,12.0,1.0
