,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.67,0.1,0.0,0.16,0.19,0.09,0.47,0.2
apolloplayer.csv,0.42,0.69,0.81,0.37,0.45,0.66,0.66,0.43
k3d.csv,0.46,0.05,0.0,0.47,0.09,0.83,0.0,0.42
keyczar.csv,0.3,0.0,0.0,0.54,0.12,0.0,0.0,0.74
kowari.csv,0.57,0.37,0.0,0.29,0.48,0.5,0.61,0.41
redshell.csv,0.24,0.36,0.0,0.3,0.75,0.51,0.31,0.42
rtb-team.csv,0.1,0.49,0.0,0.81,0.11,0.09,0.17,0.05
