,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.38,0.11,0.0,0.17,0.27,0.07,0.19,0.27
apolloplayer.csv,0.16,0.54,0.01,0.33,0.6,0.3,0.2,0.52
k3d.csv,0.19,0.07,0.0,0.47,0.13,0.59,0.0,0.51
keyczar.csv,0.15,0.0,0.0,0.41,0.17,0.0,0.0,0.81
kowari.csv,0.23,0.33,0.0,0.39,0.63,0.22,0.32,0.83
redshell.csv,0.13,0.26,0.0,0.24,0.87,0.26,0.08,0.56
rtb-team.csv,0.13,0.38,0.0,0.75,0.17,0.11,0.05,0.08
