,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.51,0.9,1.02,0.73,0.91,0.71,0.78,1.0
apolloplayer.csv,0.93,0.39,0.7,0.77,0.66,0.7,0.61,0.69
k3d.csv,0.68,0.84,1.0,0.8,0.87,0.26,1.0,0.8
kowari.csv,0.75,0.74,1.0,0.97,0.81,0.7,0.34,0.61
redshell.csv,0.84,0.74,1.26,0.57,0.54,0.84,0.77,0.71
rtb-team.csv,0.92,0.62,1.03,0.3,0.88,0.93,0.9,0.42
xreal.csv,0.93,0.95,1.0,0.67,0.78,0.78,0.89,0.02
