,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.38,0.2,0.21,0.7,0.38,0.24,0.31,0.09
apolloplayer.csv,0.82,0.27,0.7,0.49,0.38,0.64,0.59,0.56
k3d.csv,0.24,0.1,0.03,0.78,0.0,0.2,0.08,0.53
kowari.csv,0.64,0.22,0.05,0.95,0.5,0.36,0.19,0.11
redshell.csv,0.21,0.32,0.77,0.46,0.5,0.81,0.51,0.38
rtb-team.csv,0.02,0.3,0.26,0.14,0.0,0.04,0.28,0.12
xreal.csv,0.13,0.46,0.08,0.05,0.12,0.45,0.53,0.02
