,recall,precision,pf,wins
bulmages.csv,0.1,0.25,0.08,1
codeblocks.csv,0.68,0.52,0.59,10
grisbi.csv,0.9,0.5,0.78,8
libmesh.csv,0.32,0.46,0.47,3
panda3d.csv,0.56,0.47,0.36,13
proftp.csv,0.23,0.5,0.12,15
red5.csv,0.83,0.5,0.86,4
skia.csv,0.35,0.55,0.26,16
soar.csv,1.0,0.5,1.0,2
super-tux.csv,0.78,0.5,0.71,7
t-2.csv,0.66,0.52,0.7,5
tart.csv,0.58,0.49,0.5,9
tcvp.csv,0.02,0.14,0.04,0
tencompetence.csv,0.38,0.47,0.31,11
utgb.csv,0.48,0.47,0.3,14
xbrlapi.csv,0.3,0.49,0.25,12
zemljanka.csv,0.9,0.5,0.8,6
