,pclasses.csv,re2c.csv,thrust.csv,k3b.csv,clamav.csv,acdk.csv,kindb.csv
acdk.csv,0.0,56.0,3.0,0.0,0.0,0.0,0.0
clamav.csv,3.0,0.0,1.0,2.0,0.0,1.0,0.0
k3b.csv,15.0,0.0,0.0,0.0,0.0,17.0,0.0
kindb.csv,0.0,2.0,1.0,0.0,0.0,7.0,0.0
pclasses.csv,0.0,56.0,63.0,2.0,2.0,6.0,49.0
re2c.csv,11.0,0.0,1.0,0.0,7.0,2.0,1.0
thrust.csv,66.0,0.0,0.0,0.0,12.0,0.0,0.0
