,pclasses.csv,re2c.csv,thrust.csv,k3b.csv,clamav.csv,acdk.csv,kindb.csv
acdk.csv,0.05,0.22,0.15,0.0,0.03,0.0,0.06
clamav.csv,0.12,0.14,0.09,0.25,0.0,0.38,0.06
k3b.csv,0.34,0.61,0.89,0.0,0.31,0.38,0.19
kindb.csv,0.21,0.29,0.23,0.17,0.06,0.43,0.0
pclasses.csv,0.0,0.0,0.0,0.08,0.06,0.13,0.0
re2c.csv,0.21,0.0,0.17,0.58,0.44,0.65,0.06
thrust.csv,0.38,0.18,0.02,0.38,0.72,0.29,0.19
