,pclasses.csv,re2c.csv,thrust.csv,k3b.csv,clamav.csv,acdk.csv,kindb.csv
acdk.csv,0.4,0.0,0.3,1.0,0.67,1.0,0.94
clamav.csv,0.3,0.3,0.33,0.82,1.0,0.46,0.95
k3b.csv,0.05,0.09,0.26,1.0,0.52,0.45,0.89
kindb.csv,0.25,0.17,0.31,0.89,0.67,0.45,1.0
pclasses.csv,1.0,0.0,0.0,0.33,0.67,0.27,0.0
re2c.csv,0.14,1.0,0.47,0.72,0.36,0.34,0.88
thrust.csv,0.0,0.18,0.94,0.7,0.32,0.46,0.89
