,pclasses.csv,re2c.csv,thrust.csv,k3b.csv,clamav.csv,acdk.csv,kindb.csv
acdk.csv,0.21,0.0,0.21,0.19,0.12,0.94,0.52
clamav.csv,0.31,0.55,0.15,0.51,0.92,0.76,0.67
k3b.csv,0.11,0.47,0.37,1.0,0.62,0.73,0.73
kindb.csv,0.4,0.53,0.33,0.57,0.24,0.79,0.98
pclasses.csv,1.0,0.0,0.0,0.02,0.24,0.14,0.0
re2c.csv,0.21,1.0,0.46,0.57,0.47,0.64,0.25
thrust.csv,0.0,0.37,0.95,0.39,0.49,0.63,0.73
