,pclasses.csv,re2c.csv,thrust.csv,k3b.csv,clamav.csv,acdk.csv,kindb.csv
acdk.csv,0.8,0.64,0.8,0.89,0.67,0.57,0.41
clamav.csv,0.7,0.8,0.83,0.42,0.56,0.42,0.36
k3b.csv,0.75,0.47,0.42,0.45,0.48,0.48,0.33
kindb.csv,0.56,0.56,0.56,0.43,0.83,0.39,0.36
pclasses.csv,0.91,0.0,0.0,0.67,0.83,0.98,0.0
re2c.csv,0.93,0.83,0.93,0.5,0.68,0.49,0.88
thrust.csv,0.86,0.64,0.88,0.77,0.55,0.51,0.41
