,recall,precision,pf,wins
aufs.csv,0.4,0.53,0.33999999999999997,9
bacula.csv,0.67,0.51,0.52,8
blue-c.csv,0.825,0.55,0.5700000000000001,11
enlightenment.csv,1.0,0.495,0.995,2
fltk.csv,0.685,0.55,0.46,12
freewrl.csv,0.735,0.55,0.505,10
genecys.csv,0.705,0.375,0.835,0
genoviz.csv,0.2,0.845,0.04,17
gzigzag.csv,0.535,0.59,0.3,13
jparsec.csv,0.715,0.47,0.71,3
lportal.csv,0.14,0.72,0.03,16
ogrehg.csv,0.7,0.61,0.395,14
patterntesting.csv,0.93,0.505,0.8300000000000001,5
pfaedit.csv,0.545,0.6599999999999999,0.325,15
pgui.csv,0.54,0.29,0.5349999999999999,1
roller.csv,0.8049999999999999,0.5249999999999999,0.645,7
sylpheed-claws.csv,0.94,0.535,0.815,6
xbg.csv,0.18,0.36,0.165,4
