,robocode.csv,zildo.csv,customsagetv.csv,myfaces.csv,k3b.csv
customsagetv.csv,0.0,0.33,1.0,0.0,0.0
k3b.csv,0.52,0.76,0.61,0.3,1.0
myfaces.csv,0.43,0.49,0.56,0.93,0.71
robocode.csv,1.0,0.67,0.61,0.2,0.82
zildo.csv,0.57,1.0,0.74,0.17,0.86
