,robocode.csv,zildo.csv,customsagetv.csv,myfaces.csv,k3b.csv
customsagetv.csv,0.0,0.05,0.0,0.02,0.0
k3b.csv,0.36,0.23,0.27,0.26,0.0
myfaces.csv,0.89,0.98,0.91,0.01,0.96
robocode.csv,0.0,0.39,0.45,0.47,0.33
zildo.csv,0.21,0.0,0.14,0.34,0.25
