,robocode.csv,zildo.csv,customsagetv.csv,myfaces.csv,k3b.csv
customsagetv.csv,0.0,0.02,0.96,0.0,0.0
k3b.csv,0.48,0.7,0.37,0.71,0.98
myfaces.csv,0.83,0.95,0.98,0.88,0.95
robocode.csv,0.96,0.77,0.6,0.75,0.64
zildo.csv,0.35,1.0,0.33,0.44,0.62
