,robocode.csv,zildo.csv,customsagetv.csv,myfaces.csv,k3b.csv
customsagetv.csv,0.0,0.04,0.98,0.0,0.0
k3b.csv,0.5,0.73,0.46,0.42,0.99
myfaces.csv,0.57,0.65,0.71,0.9,0.81
robocode.csv,0.98,0.72,0.6,0.32,0.72
zildo.csv,0.43,1.0,0.45,0.24,0.72
