,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.2,0.57,0.47,0.88,0.35,0.7,0.57
amateur-scrolls.csv,0.13,0.81,0.49,0.0,0.52,0.0,0.71
arcallians.csv,0.19,0.78,0.43,0.94,0.35,0.72,0.59
gebr.csv,0.14,0.53,0.28,0.92,0.32,0.58,0.56
jfreereport.csv,0.25,0.8,0.56,1.0,0.5,0.93,0.82
kml.csv,0.13,0.52,0.28,0.98,0.34,0.79,0.58
multitude.csv,0.17,0.72,0.32,0.86,0.4,0.54,0.75
