,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.59,0.54,0.53,0.57,0.4,0.7,0.48
amateur-scrolls.csv,0.91,0.59,0.82,0.0,0.42,0.0,0.65
arcallians.csv,0.55,0.59,0.5,0.57,0.4,0.6,0.49
gebr.csv,0.46,0.48,0.36,0.47,0.4,0.35,0.44
jfreereport.csv,0.75,0.9,0.94,0.93,0.46,0.79,0.91
kml.csv,0.43,0.48,0.35,0.47,0.4,0.44,0.42
multitude.csv,0.48,0.41,0.44,0.4,0.36,0.31,0.44
