,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.58,0.8,0.68,0.44,1.0,0.39,0.58
amateur-scrolls.csv,0.31,0.59,0.48,0.0,0.85,0.0,0.34
arcallians.csv,0.71,0.73,0.8,0.45,1.0,0.5,0.55
gebr.csv,0.97,0.98,0.95,0.67,1.0,0.83,0.83
jfreereport.csv,0.42,0.18,0.22,0.14,0.65,0.36,0.14
kml.csv,1.0,1.0,1.0,0.57,1.0,0.75,0.94
multitude.csv,0.84,0.52,0.78,0.76,0.9,0.78,0.71
