,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.07,0.33,0.7,0.54,0.07,0.74,0.31
glelite.csv,0.98,1.0,1.0,0.86,0.89,0.78,0.96
moving-pictures.csv,0.46,0.33,0.04,0.61,0.08,0.2,0.25
plearn.csv,0.69,0.17,0.02,0.46,0.3,0.3,0.45
re2c.csv,0.32,1.0,0.33,0.68,0.36,0.76,0.35
rebecca-aiml.csv,0.53,0.83,0.81,0.89,0.57,0.87,0.53
xfce.csv,0.54,0.33,0.61,0.61,0.72,0.85,0.7
