,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.03,0.08,0.33,0.32,0.09,0.23,0.0
glelite.csv,0.97,1.0,0.94,0.97,0.86,0.94,0.0
moving-pictures.csv,0.26,0.25,0.04,0.29,0.04,0.01,0.0
plearn.csv,0.34,0.33,0.21,0.35,0.08,0.5,0.67
re2c.csv,0.23,0.02,0.25,0.58,0.29,0.47,0.0
rebecca-aiml.csv,0.36,0.53,0.67,0.84,0.3,0.14,0.0
xfce.csv,0.29,0.84,0.58,0.65,0.43,0.91,0.67
