,sqlpower-library.csv,smartgwt.csv,bzbyte.csv,mediaportal.csv,poormans.csv
bzbyte.csv,95.5,88.5,98.5,0.0,99.0
mediaportal.csv,89.5,197.0,82.5,774.0,190.0
poormans.csv,89.5,97.5,98.5,1085.5,190.0
smartgwt.csv,99.0,98.5,98.5,296.0,388.0
sqlpower-library.csv,97.5,99.0,98.5,1086.0,99.0
