,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.21,0.38,0.46,0.76,0.38,0.79,0.67,0.67,0.46
ctrlr.csv,0.13,0.26,0.0,0.57,0.45,0.65,0.43,0.54,0.48
customsagetv.csv,0.16,0.71,0.9,0.83,0.17,0.83,0.6,0.75,0.41
glas.csv,0.23,0.69,0.59,0.7,0.3,0.73,0.55,0.87,0.46
octave.csv,0.33,0.38,0.33,0.6,0.26,0.73,0.4,0.59,0.43
tango-cs.csv,0.19,0.47,0.25,0.68,0.33,0.79,0.46,0.55,0.53
xcf.csv,0.25,0.55,0.76,0.67,0.27,0.76,0.51,0.72,0.4
xfce.csv,0.2,0.55,0.29,0.69,0.17,0.79,0.45,0.54,0.41
zildo.csv,0.27,0.75,0.79,0.69,0.16,0.78,0.5,0.61,0.4
