,pidgin.csv,gnukeda.csv,unimrcp.csv,emulemorph.csv,fceugc.csv,ogre.csv,micomt.csv,gusanos.csv,repositorium.csv,modplug.csv,openfrag.csv,auber.csv,xqilla.csv,xapian.csv,oscarmcmaster.csv
auber.csv,0.0,0.0,8.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,119.0,1.0,0.0
emulemorph.csv,0.0,70.0,100.0,0.0,63.0,226.0,71.0,95.0,96.0,78.0,118.0,0.0,119.0,113.0,24.0
fceugc.csv,0.0,1.0,9.0,17.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,23.0,13.0,2.0
gnukeda.csv,0.0,0.0,14.0,48.0,5.0,0.0,1.0,6.0,15.0,0.0,1.0,1.0,50.0,0.0,4.0
gusanos.csv,0.0,0.0,13.0,57.0,2.0,0.0,2.0,0.0,8.0,1.0,0.0,0.0,42.0,8.0,0.0
micomt.csv,0.0,0.0,100.0,6.0,2.0,0.0,0.0,1.0,96.0,0.0,0.0,3.0,119.0,0.0,11.0
modplug.csv,0.0,1.0,6.0,15.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,31.0,1.0,1.0
ogre.csv,1.0,2.0,14.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,1.0,60.0,1.0,11.0
openfrag.csv,0.0,1.0,8.0,57.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,43.0,5.0,2.0
oscarmcmaster.csv,3.0,0.0,3.0,109.0,63.0,0.0,6.0,2.0,96.0,0.0,0.0,3.0,119.0,113.0,0.0
pidgin.csv,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,29.0,0.0,3.0
repositorium.csv,1.0,1.0,10.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,43.0,4.0,6.0
unimrcp.csv,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0
xapian.csv,0.0,1.0,3.0,13.0,7.0,0.0,2.0,3.0,9.0,0.0,2.0,1.0,8.0,0.0,6.0
xqilla.csv,226.0,70.0,100.0,109.0,63.0,226.0,71.0,95.0,96.0,78.0,118.0,121.0,0.0,113.0,224.0
