,x4x.csv,xharbour.csv,megasquirtavr.csv,atomsite.csv,hazelcast.csv,emisview.csv,trackit.csv,betoffice.csv,jitterbit.csv,wxlua.csv,bnetd.csv,jppf-project.csv,bionote.csv,kolmafia.csv,findbugs.csv,qedo.csv
atomsite.csv,0.0,0.0,15.0,0.0,0.0,5.0,1.0,2.0,4.0,0.0,2.0,0.0,5.0,1.0,0.0,6.0
betoffice.csv,0.0,0.0,0.0,10.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0
bionote.csv,1.0,0.0,0.0,67.0,0.0,75.0,63.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0
bnetd.csv,0.0,0.0,5.0,7.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,67.0
emisview.csv,0.0,105.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,2.0,1.0,2.0,9.0
findbugs.csv,0.0,0.0,16.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,4.0,0.0,0.0
hazelcast.csv,0.0,0.0,3.0,7.0,0.0,9.0,1.0,2.0,8.0,0.0,0.0,0.0,19.0,0.0,0.0,12.0
jitterbit.csv,0.0,0.0,11.0,4.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,9.0,0.0,260.0
jppf-project.csv,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,3.0,0.0,1.0,0.0,13.0,6.0,1.0,0.0
kolmafia.csv,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,6.0
megasquirtavr.csv,0.0,0.0,0.0,0.0,0.0,10.0,1.0,4.0,0.0,0.0,1.0,0.0,13.0,3.0,3.0,25.0
qedo.csv,0.0,105.0,92.0,3.0,0.0,75.0,0.0,1.0,4.0,0.0,1.0,0.0,7.0,2.0,8.0,0.0
trackit.csv,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,10.0,1.0,0.0,17.0
wxlua.csv,0.0,0.0,17.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,1.0,0.0,16.0,4.0,0.0,0.0
x4x.csv,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,20.0,0.0,1.0,0.0,16.0,2.0,2.0,0.0
xharbour.csv,0.0,0.0,6.0,15.0,3.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,4.0,0.0,19.0
