,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,0.36,1.0,0.0,0.2,0.29,0.46,0.84,0.29
bibedt.csv,0.45,0.19,0.5,1.0,0.41,0.25,0.16,0.12
customwars.csv,0.14,0.5,0.25,0.2,0.94,0.04,0.0,0.34
impala.csv,0.09,0.7,0.25,0.4,0.24,0.62,0.92,0.85
massiv.csv,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
playerstage.csv,0.98,0.26,0.5,0.6,0.35,0.33,0.36,0.32
quarkplusplus.csv,0.41,0.33,0.75,0.3,0.47,0.96,0.16,0.32
xinity.csv,0.57,0.0,0.25,0.1,0.29,0.38,0.48,1.0
