,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,0.89,0.02,1.07,1.02,0.86,0.74,0.68,0.81
bibedt.csv,0.57,0.82,0.53,0.0,0.7,0.75,0.86,0.89
customwars.csv,0.93,0.69,0.77,0.84,0.06,0.98,1.0,0.78
impala.csv,0.93,0.75,0.85,0.76,0.92,0.73,0.08,0.93
massiv.csv,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0
playerstage.csv,0.03,0.81,0.59,0.53,0.72,0.7,0.71,0.75
quarkplusplus.csv,0.6,0.79,0.34,0.74,0.61,0.04,0.87,0.75
xinity.csv,0.75,1.0,0.79,0.95,0.77,0.65,0.63,0.0
