,red5.csv,thrust.csv,miranda-icq.csv,dataobjectsdotnet.csv
dataobjectsdotnet.csv,0.0,0.0,0.0,0.0
miranda-icq.csv,0.0,0.0,0.0,0.0
red5.csv,0.78,0.07,0.0,0.0
thrust.csv,0.09,0.58,0.0,0.0
