,recall,precision,pf,pci_20,ifa,wins
archive-crawler.csv,0.4,0.5,0.27,0.58,1.0,11
avifile.csv,0.35,0.33,0.25,0.77,3.0,7
baadengine.csv,0.98,0.29,0.87,0.37,0.0,6
gdis.csv,0.62,0.36,0.62,0.53,3.0,5
gogoego.csv,0.56,0.38,0.42,0.47,1.0,8
impala.csv,0.47,0.25,0.32,0.73,4.0,3
jgameai.csv,0.08,0.39,0.12,0.88,2.0,10
jhotdraw.csv,0.79,0.31,0.73,0.55,3.0,4
patterntesting.csv,0.96,0.3,0.96,0.38,2.0,2
pokeglobal.csv,0.74,0.27,0.69,0.45,4.0,1
werx.csv,0.98,0.3,0.98,0.41,4.0,0
zealos.csv,0.61,0.38,0.38,0.62,2.0,9
