,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.45,0.51,0.59,0.5,0.94,0.67,0.5,0.92,0.0
ingex.csv,0.46,0.95,0.5,0.81,0.59,0.57,0.43,0.46,0.88
megasquirtavr.csv,0.32,0.75,0.47,0.59,0.55,0.65,0.36,0.56,0.6
owlapi.csv,0.74,0.96,0.58,0.89,0.43,0.54,0.42,0.9,0.6
piccolo2d.csv,0.91,0.7,0.46,0.75,0.44,0.6,0.35,0.5,0.73
servicestack.csv,0.0,0.0,0.88,0.0,0.92,0.61,0.0,0.8,0.57
tolven.csv,0.64,0.6,0.57,0.75,0.46,0.6,0.44,0.8,0.5
twostep.csv,0.37,0.58,0.36,0.45,0.35,0.46,0.34,0.44,0.5
wxlua.csv,0.32,0.62,0.6,0.54,0.67,0.65,0.42,0.71,0.45
