,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.93,0.64,0.63,0.54,0.78
encog-java.csv,0.7,0.04,0.03,0.21,0.23
h2database.csv,0.64,0.72,0.09,0.68,0.26
jaql.csv,0.66,0.49,0.29,0.65,0.42
raven-monitoring.csv,0.5,0.49,0.63,0.36,0.07
