,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.0,0.05,0.0,0.24,0.0,0.36,0.0,0.44,1.0
carabiner.csv,0.54,0.68,0.7,0.66,0.0,0.59,0.68,0.96,0.42
dvt.csv,0.35,0.98,0.23,0.26,0.13,0.12,0.0,0.58,0.41
flylinkdc.csv,0.96,0.37,0.45,0.3,0.42,0.44,0.37,0.17,0.23
jsr308-langtools.csv,0.7,0.37,0.51,0.64,0.71,1.0,0.36,0.49,0.45
rtb-team.csv,0.65,0.35,0.89,0.48,0.35,0.66,0.0,0.36,0.28
stemkit.csv,0.13,0.09,0.09,0.07,0.3,0.32,1.0,0.0,0.05
unimrcp.csv,0.35,0.14,0.16,0.3,0.94,0.58,0.2,0.17,0.07
utgb.csv,0.48,0.31,0.24,0.95,0.66,0.31,0.38,0.31,0.38
