,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.36,0.51,0.38,0.38,0.41,0.42,0.36,0.45,0.34
carabiner.csv,0.38,0.38,0.39,0.37,0.41,0.43,0.55,0.64,0.52
dvt.csv,0.78,0.7,0.63,0.75,0.89,0.88,0.9,0.73,0.61
flylinkdc.csv,0.71,0.58,0.67,0.77,0.94,0.62,0.48,0.83,0.85
jsr308-langtools.csv,0.41,0.48,0.67,0.36,0.39,0.37,0.53,0.61,0.52
rtb-team.csv,0.51,0.4,0.69,0.46,0.82,0.36,0.63,0.76,0.69
stemkit.csv,0.86,0.88,0.0,0.5,0.92,0.67,0.83,0.0,0.67
unimrcp.csv,0.9,0.59,0.67,0.82,0.69,0.47,0.89,0.67,0.75
utgb.csv,0.84,0.76,0.83,0.56,0.54,0.8,0.92,0.86,0.83
