,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.43,0.46,0.45,0.69,0.42,0.77,0.14,0.48,1.0
carabiner.csv,0.41,0.54,0.53,0.67,0.42,0.75,0.18,0.95,0.56
dvt.csv,0.28,0.96,0.18,0.29,0.11,0.16,0.0,0.5,0.55
flylinkdc.csv,0.97,0.35,0.44,0.37,0.47,0.52,0.13,0.21,0.32
jsr308-langtools.csv,0.5,0.32,0.47,0.65,0.5,1.0,0.11,0.44,0.57
rtb-team.csv,0.56,0.28,0.93,0.51,0.36,0.73,0.0,0.36,0.39
stemkit.csv,0.18,0.1,0.12,0.11,0.36,0.41,1.0,0.0,0.09
unimrcp.csv,0.38,0.14,0.22,0.39,0.94,0.68,0.13,0.24,0.11
utgb.csv,0.47,0.22,0.29,0.96,0.47,0.4,0.22,0.28,0.51
