,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.09,0.39,0.56,0.25,0.45,0.48,0.39,0.0,0.2
exordium.csv,0.0,0.03,0.33,0.29,0.37,0.07,0.61,0.33,0.46
flexpay.csv,0.41,0.55,0.89,0.46,0.0,0.63,0.22,0.5,0.04
mptvseries.csv,0.18,0.0,0.11,0.17,0.21,0.04,0.19,0.0,0.3
openmsx.csv,0.79,0.87,0.78,0.75,0.5,0.0,0.8,0.83,0.81
qtractor.csv,0.38,0.23,0.33,0.0,0.4,0.31,0.28,0.17,0.38
synergyspace.csv,0.12,0.03,0.22,0.04,0.08,0.03,0.0,0.0,0.03
tango-cs.csv,0.12,0.06,0.11,0.25,0.47,0.39,0.38,0.33,0.01
toped.csv,0.88,0.68,0.0,0.58,0.45,0.78,0.34,0.33,0.54
