,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.95,0.88,0.93,0.82,0.73,0.73,0.66,0.0,0.89
exordium.csv,0.05,0.95,0.8,0.61,0.6,0.88,0.74,0.4,0.69
flexpay.csv,0.75,0.88,1.08,0.63,0.12,0.75,0.8,0.92,0.93
mptvseries.csv,0.41,0.05,0.5,0.63,0.6,0.89,0.79,0.98,0.67
openmsx.csv,0.8,0.88,0.88,0.83,0.73,0.0,0.81,0.83,0.85
qtractor.csv,0.41,0.52,0.39,0.0,0.62,0.73,0.78,0.92,0.6
synergyspace.csv,0.96,0.95,0.87,0.89,0.9,0.95,0.12,1.0,0.89
tango-cs.csv,0.59,0.79,0.45,0.5,0.66,0.74,0.72,0.99,0.03
toped.csv,0.93,0.7,0.0,0.65,0.57,0.8,0.51,0.35,0.82
