,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.64,0.81,0.48,0.44,0.68,0.6,0.58,0.41,0.37,0.49,0.65,0.59,0.59,0.6,0.59,0.09,0.6,0.91,0.51
boost-sandbox.csv,0.58,0.66,0.8,0.64,0.58,0.57,0.5,0.68,0.47,0.59,0.43,0.35,0.59,0.0,0.45,0.49,0.5,0.46,0.58
dspace-gsoc.csv,0.73,0.02,0.93,0.55,0.63,0.53,0.15,0.55,0.61,0.6,0.67,0.67,0.34,0.46,0.73,0.33,0.61,0.72,0.59
enlightenment.csv,0.09,0.13,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.05,0.09,0.38,0.09
fceugc.csv,0.45,0.0,0.0,0.49,0.42,0.42,0.45,0.06,0.49,0.46,0.7,0.61,0.48,0.0,0.2,0.0,0.53,0.78,0.46
gnukeda.csv,0.41,0.39,0.64,0.39,0.54,0.77,0.45,0.48,0.34,0.65,0.2,0.41,0.45,0.17,0.63,0.36,0.41,0.67,0.64
jaolt.csv,0.73,0.33,0.86,0.58,0.6,0.48,0.29,0.38,0.56,0.0,0.68,0.75,0.68,0.0,0.39,0.45,0.73,0.75,0.66
knowledge.csv,0.47,0.78,0.81,0.48,0.85,0.68,0.6,0.44,0.49,0.13,0.58,0.63,0.63,0.25,0.47,0.57,0.74,0.72,0.69
kowari.csv,0.46,0.41,0.82,0.51,0.33,0.47,0.23,0.64,0.67,0.72,0.48,0.57,0.41,0.7,0.61,0.2,0.45,0.61,0.39
lufa-lib.csv,0.49,0.5,0.46,0.54,0.46,0.46,0.59,0.58,0.43,0.33,0.57,0.36,0.54,0.65,0.34,0.71,0.53,0.43,0.53
maidsafe-dht.csv,0.67,0.54,0.88,0.53,0.74,0.43,0.23,0.46,0.57,0.54,0.67,0.71,0.44,0.0,0.65,0.16,0.61,0.53,0.55
pixel-commandos.csv,0.17,0.2,0.37,0.15,0.46,0.3,0.16,0.39,0.31,0.0,0.43,0.16,0.22,0.26,0.07,0.49,0.18,0.99,0.24
playerstage.csv,0.39,0.55,0.49,0.75,0.78,0.64,0.64,0.58,0.37,0.44,0.38,0.58,0.64,0.4,0.63,0.62,0.46,0.84,0.65
proftp.csv,0.17,0.0,0.38,0.09,0.23,0.38,0.01,0.2,0.4,0.17,0.48,0.78,0.0,0.0,0.07,0.0,0.5,0.55,0.33
tcvp.csv,0.0,0.02,0.0,0.0,0.0,0.04,0.07,0.11,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.01,0.0,0.0,0.02
theresa.csv,0.59,0.26,0.94,0.51,0.39,0.32,0.4,0.17,0.5,0.61,0.17,0.6,0.48,0.0,0.2,0.18,0.46,0.53,0.61
uwom.csv,0.58,0.33,0.0,0.54,0.61,0.45,0.63,0.57,0.19,0.58,0.55,0.61,0.57,0.33,0.26,0.56,0.0,0.75,0.83
xapian.csv,0.6,0.6,0.27,0.05,0.0,0.24,0.58,0.4,0.65,0.0,0.75,0.13,0.59,0.13,0.64,0.3,0.62,0.74,0.35
yaprm.csv,0.25,0.0,0.69,0.51,0.22,0.5,0.05,0.3,0.65,0.43,0.45,0.78,0.19,0.0,0.0,0.0,0.5,0.76,0.44
