,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.22,0.83,0.05,0.44,0.94,0.62,0.62,0.74,0.36,0.09,0.39,0.48,0.74,0.12,0.68,0.42,0.25,0.12,0.28
boost-sandbox.csv,0.2,0.67,0.1,0.51,1.0,0.72,0.64,0.82,0.47,0.09,0.26,0.3,0.74,0.11,0.65,0.45,0.2,0.04,0.24
dspace-gsoc.csv,0.29,1.0,0.18,0.46,0.97,0.7,0.79,0.77,0.53,0.09,0.39,0.61,0.71,0.11,0.76,0.37,0.3,0.08,0.35
enlightenment.csv,0.19,0.59,0.06,0.4,0.93,0.55,0.73,0.74,0.49,0.08,0.35,0.45,0.72,0.11,0.65,0.43,0.23,0.05,0.22
fceugc.csv,0.19,0.0,0.0,0.39,0.92,0.68,0.62,0.5,0.55,0.06,0.52,0.58,0.71,0.0,0.6,0.0,0.36,0.25,0.53
gnukeda.csv,0.19,0.74,0.08,0.41,1.0,0.79,0.65,0.71,0.39,0.1,0.32,0.36,0.67,0.11,0.7,0.4,0.24,0.06,0.29
jaolt.csv,0.29,0.75,0.12,0.42,0.97,0.65,0.76,0.7,0.49,0.08,0.4,0.6,0.81,0.0,0.65,0.41,0.36,0.12,0.35
knowledge.csv,0.22,0.74,0.1,0.43,1.0,0.76,0.62,0.68,0.45,0.08,0.35,0.5,0.76,0.08,0.67,0.43,0.34,0.06,0.28
kowari.csv,0.22,0.71,0.1,0.38,0.86,0.53,0.5,0.78,0.57,0.23,0.29,0.46,0.68,0.15,0.81,0.24,0.18,0.05,0.18
lufa-lib.csv,0.16,0.7,0.05,0.6,0.91,0.55,0.63,0.8,0.43,0.11,0.35,0.36,0.71,0.14,0.58,0.63,0.22,0.04,0.27
maidsafe-dht.csv,0.43,0.83,0.13,0.4,0.98,0.71,0.71,0.68,0.5,0.09,0.44,0.57,0.81,0.0,0.74,0.34,0.26,0.08,0.38
pixel-commandos.csv,0.22,1.0,0.08,0.58,0.96,0.71,0.56,0.7,0.48,0.0,0.57,0.8,0.93,0.11,0.5,0.5,0.67,0.4,0.31
playerstage.csv,0.16,0.6,0.07,0.69,0.96,0.73,0.69,0.75,0.49,0.06,0.54,0.49,0.76,0.07,0.7,0.47,0.31,0.08,0.27
proftp.csv,0.33,0.0,0.12,0.36,1.0,0.72,1.0,0.62,0.68,0.08,0.6,0.71,0.0,0.0,0.67,0.0,0.36,0.22,0.5
tcvp.csv,0.0,0.33,0.0,0.0,0.0,0.33,0.42,0.83,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.09
theresa.csv,0.32,0.82,0.2,0.64,0.96,0.79,0.67,0.83,0.65,0.1,0.25,0.63,0.77,0.0,0.6,0.42,0.31,0.06,0.29
uwom.csv,0.2,0.57,0.0,0.67,0.97,0.64,0.66,0.75,0.38,0.09,0.46,0.49,0.76,0.06,0.67,0.56,0.0,0.12,0.48
xapian.csv,0.21,0.62,0.04,0.41,0.93,0.55,0.6,0.73,0.56,0.08,0.45,0.45,0.74,0.05,0.7,0.43,0.5,0.1,0.23
yaprm.csv,0.3,0.0,0.14,0.38,0.92,0.69,0.46,0.66,0.65,0.07,0.33,0.6,0.86,0.0,0.0,0.0,0.22,0.15,0.34
