,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,0.46,0.46,0.48,0.27,0.72,0.98,0.51,0.77
arcallians.csv,0.4,0.64,0.74,0.98,0.43,0.29,0.49,0.82
arianne.csv,0.96,0.39,0.36,0.68,0.37,0.6,0.38,0.32
cortex-vfx.csv,0.32,0.46,0.64,0.3,0.35,0.38,0.46,0.9
mbse.csv,0.53,0.65,0.61,0.5,0.83,0.64,0.57,0.53
multitude.csv,0.44,0.61,0.67,0.52,0.49,0.27,0.92,0.6
phonon-vlc-mplayer.csv,0.51,0.76,0.97,0.7,0.23,0.44,0.35,0.61
qgis.csv,0.36,0.98,0.7,0.39,0.63,0.44,0.43,0.86
