,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,0.49,0.51,0.5,0.31,0.71,0.98,0.53,0.49
arcallians.csv,0.44,0.63,0.75,0.97,0.48,0.33,0.52,0.7
arianne.csv,0.97,0.42,0.4,0.61,0.41,0.55,0.41,0.36
cortex-vfx.csv,0.35,0.46,0.63,0.34,0.39,0.41,0.46,0.92
mbse.csv,0.46,0.6,0.43,0.48,0.86,0.55,0.54,0.57
multitude.csv,0.46,0.62,0.66,0.55,0.52,0.31,0.93,0.56
phonon-vlc-mplayer.csv,0.5,0.56,0.98,0.44,0.27,0.47,0.4,0.54
qgis.csv,0.4,0.98,0.73,0.44,0.6,0.48,0.47,0.56
