,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,0.54,0.53,0.59,0.73,0.5,0.47,0.54,0.45
arcallians.csv,0.7,0.48,0.71,0.58,0.8,0.73,0.52,0.46
arianne.csv,0.53,0.66,0.91,0.43,0.78,0.44,0.61,0.74
cortex-vfx.csv,0.74,0.74,0.81,0.6,0.85,0.68,0.74,0.89
mbse.csv,0.52,0.54,0.51,0.6,0.84,0.51,0.58,0.74
multitude.csv,0.55,0.46,0.53,0.39,0.46,0.82,0.53,0.51
phonon-vlc-mplayer.csv,0.58,0.48,0.91,0.56,0.97,0.56,0.75,0.57
qgis.csv,0.56,0.55,0.76,0.48,0.38,0.58,0.56,0.44
