,adaptagrams.csv,go.csv,bibedt.csv,moving-pictures.csv,libmesh.csv,glelite.csv,fulguro.csv
adaptagrams.csv,1.0,0.33,0.3,0.25,0.15,0.15,0.0
bibedt.csv,0.65,0.34,0.9,0.54,0.62,0.21,0.82
fulguro.csv,0.19,0.04,0.1,0.04,0.23,0.13,0.82
glelite.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0
go.csv,0.96,1.0,0.8,0.68,0.81,0.57,0.82
libmesh.csv,0.0,0.0,0.1,0.18,0.88,0.17,0.36
moving-pictures.csv,0.81,0.48,0.8,0.96,0.69,0.62,0.73
