,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.14,0.03,1.0,0.05,0.1,0.23,0.12
brlcad.csv,0.72,0.78,0.38,0.11,0.48,0.64,0.12
ftm.csv,0.49,0.25,0.38,0.76,0.54,0.93,0.79
google-web-toolkit.csv,0.47,0.25,0.31,0.39,0.99,0.13,0.65
jcache.csv,0.55,0.45,0.56,0.84,0.65,0.07,1.0
mimosa.csv,0.41,0.72,0.88,0.97,0.62,0.84,0.74
ogre.csv,1.0,1.0,1.0,1.0,0.99,0.98,1.0
