,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.17,1.0,1.0,0.22,0.72,0.61,1.0
brlcad.csv,0.9,1.0,0.12,0.21,0.6,0.46,0.67
ftm.csv,0.26,1.0,0.21,0.66,0.65,0.97,0.73
google-web-toolkit.csv,0.28,1.0,0.19,0.42,0.99,0.42,0.81
jcache.csv,0.27,0.97,0.3,0.73,0.62,0.44,1.0
mimosa.csv,0.18,0.98,0.22,0.97,0.57,0.53,0.68
ogre.csv,0.25,1.0,0.19,0.48,0.58,0.46,0.45
