,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.89,0.97,0.0,0.96,0.9,0.78,0.88
brlcad.csv,0.28,0.22,0.91,0.96,0.69,0.74,0.88
ftm.csv,0.68,0.75,0.71,0.43,0.61,0.07,0.32
google-web-toolkit.csv,0.67,0.75,0.75,0.79,0.02,0.88,0.37
jcache.csv,0.66,0.93,0.54,0.33,0.66,0.94,0.0
mimosa.csv,0.85,1.04,0.76,0.04,0.76,0.65,0.39
ogre.csv,1.0,0.0,1.0,1.0,0.99,1.0,1.0
