,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.22,0.0,0.0,0.17,0.05,0.13,0.0
brlcad.csv,0.03,0.0,0.66,0.36,0.45,0.65,0.05
ftm.csv,0.45,0.0,0.34,0.36,0.4,0.03,0.24
google-web-toolkit.csv,0.41,0.0,0.31,0.5,0.01,0.15,0.12
jcache.csv,0.49,0.75,0.31,0.29,0.56,0.07,0.0
mimosa.csv,0.62,1.0,0.75,0.02,0.66,0.63,0.29
ogre.csv,1.0,0.0,1.0,1.0,0.99,1.0,1.0
