,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.15,0.05,1.0,0.09,0.18,0.33,0.21
brlcad.csv,0.8,0.87,0.18,0.14,0.53,0.53,0.2
ftm.csv,0.34,0.4,0.27,0.71,0.59,0.95,0.76
google-web-toolkit.csv,0.35,0.4,0.24,0.41,0.99,0.2,0.72
jcache.csv,0.36,0.62,0.39,0.78,0.64,0.11,1.0
mimosa.csv,0.25,0.83,0.35,0.97,0.59,0.65,0.7
ogre.csv,0.4,1.0,0.32,0.64,0.73,0.62,0.62
