,recall,precision,pf,wins
alpine.csv,0.7050000000000001,0.43,0.6399999999999999,5
alsa.csv,0.6,0.47,0.415,12
boost.csv,0.625,0.565,0.43,15
fmri-dmt.csv,0.43,0.365,0.49,3
genecys.csv,0.675,0.36,0.74,0
gusanos.csv,0.455,0.5,0.315,13
hatari.csv,0.8200000000000001,0.47,0.7,7
n2cms.csv,0.665,0.51,0.54,9
nug.csv,0.615,0.435,0.56,6
nuttx.csv,0.435,0.5,0.395,10
proftp.csv,0.20500000000000002,0.46499999999999997,0.20500000000000002,11
pydev.csv,0.555,0.54,0.35,16
tcl.csv,0.505,0.42500000000000004,0.56,4
truevision.csv,0.5449999999999999,0.51,0.375,14
uclmda.csv,0.02,0.135,0.075,1
uwom.csv,0.5,0.47,0.235,17
wxjs.csv,0.03,0.28,0.04,8
wxstudio.csv,0.46499999999999997,0.395,0.56,2
