,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv
maidsafe-dht.csv,0.69,1.0,0.31,0.39
n2cms.csv,1.0,0.36,0.27,0.35
nassp.csv,0.4,0.67,0.57,0.92
nug.csv,0.54,0.33,1.0,0.35
