,recall,precision,pf,wins
alpine.csv,0.15,0.67,0.07,14
autat.csv,0.25,0.75,0.16,17
critterding.csv,0.22,0.65,0.25,10
elateportal.csv,0.61,0.48,0.42,6
factor.csv,0.0,0.0,0.0,0
fceugc.csv,0.37,0.63,0.34,9
jstock.csv,0.17,0.73,0.13,15
keyczar.csv,0.14,0.54,0.12,8
mimosa.csv,0.78,0.55,0.59,7
miranda.csv,0.33,0.65,0.16,16
nativeclient.csv,0.74,0.6,0.54,11
ogre.csv,1.0,0.55,1.0,1
openfrag.csv,0.67,0.6,0.48,13
qdvdauthor.csv,0.48,0.48,0.49,2
qse.csv,0.35,0.73,0.17,18
reactos-mirror.csv,0.72,0.68,0.59,12
sandiaportals.csv,0.73,0.54,0.65,4
synergyspace.csv,0.05,0.5,0.07,5
uclmda.csv,0.46,0.46,0.42,3
