,ktc.csv,elmo.csv,neoengine.csv,zscreen.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,omseek.csv,sigil.csv,img-browse-sort.csv,doomlegacy.csv,illumination.csv,pi-qmc.csv,bibletime.csv
bibletime.csv,8.0,15.0,7.0,0.0,3.0,12.0,8.0,0.0,4.0,3.0,2.0,53.0,3.0,0.0,1.0,3.0,1.0,0.0
decidr.csv,16.0,3.0,1.0,0.0,21.0,8.0,0.0,0.0,7.0,9.0,1.0,66.0,7.0,0.0,1.0,2.0,4.0,0.0
doomlegacy.csv,16.0,20.0,1.0,0.0,9.0,10.0,4.0,2.0,0.0,0.0,6.0,12.0,0.0,3.0,0.0,0.0,7.0,0.0
elmo.csv,3.0,0.0,297.0,0.0,11.0,104.0,1.0,0.0,4.0,52.0,2.0,16.0,1.0,50.0,0.0,2.0,77.0,0.0
gpac.csv,8.0,22.0,3.0,0.0,2.0,2.0,9.0,0.0,1.0,3.0,1.0,14.0,1.0,3.0,0.0,8.0,3.0,0.0
illumination.csv,11.0,14.0,11.0,0.0,0.0,10.0,1.0,0.0,0.0,2.0,1.0,30.0,1.0,4.0,1.0,0.0,0.0,0.0
img-browse-sort.csv,1.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,2.0,4.0,1.0,27.0,7.0,0.0,1.0,15.0,23.0,0.0
ktc.csv,0.0,71.0,2.0,0.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,0.0
neoengine.csv,5.0,8.0,0.0,0.0,15.0,13.0,0.0,0.0,1.0,2.0,1.0,90.0,7.0,0.0,1.0,8.0,6.0,0.0
nicepress.csv,4.0,71.0,3.0,0.0,0.0,0.0,4.0,1.0,3.0,52.0,0.0,1.0,1.0,3.0,3.0,5.0,3.0,0.0
omseek.csv,1.0,71.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
pi-qmc.csv,3.0,3.0,2.0,0.0,4.0,4.0,5.0,0.0,3.0,2.0,1.0,36.0,0.0,3.0,1.0,6.0,0.0,1.0
rosegarden.csv,0.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,74.0,1.0,0.0,1.0,7.0,0.0,0.0
sigil.csv,10.0,16.0,0.0,0.0,2.0,6.0,2.0,1.0,0.0,1.0,2.0,8.0,0.0,2.0,0.0,14.0,3.0,0.0
smarttag.csv,0.0,71.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,3.0,0.0,7.0,4.0,0.0
sylpheed-claws.csv,5.0,4.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,30.0,1.0,0.0,0.0,9.0,3.0,0.0
xemeiah.csv,5.0,10.0,2.0,0.0,6.0,5.0,1.0,0.0,4.0,0.0,0.0,5.0,0.0,2.0,2.0,5.0,0.0,0.0
zscreen.csv,10.0,6.0,7.0,0.0,4.0,7.0,7.0,0.0,0.0,6.0,1.0,42.0,5.0,1.0,0.0,9.0,2.0,0.0
