,wow-qrsk.csv,m-a-d-n-e-s-s.csv,kindb.csv,kftpgrabber.csv,netatalk.csv,illumination.csv,quickfast.csv
illumination.csv,83.0,0.0,2.0,0.0,6.0,0.0,1.0
kftpgrabber.csv,2.0,2.0,2.0,0.0,1.0,5.0,1.0
kindb.csv,4.0,2.0,0.0,3.0,5.0,9.0,0.0
m-a-d-n-e-s-s.csv,3.0,0.0,0.0,6.0,2.0,3.0,0.0
netatalk.csv,15.0,7.0,0.0,4.0,0.0,0.0,0.0
quickfast.csv,2.0,10.0,2.0,3.0,0.0,7.0,0.0
wow-qrsk.csv,0.0,2.0,49.0,5.0,6.0,3.0,0.0
