,recall,precision,pf,pci_20,ifa,wins
codepurge.csv,0.47,0.55,0.37,0.44,2.0,9
cuberok.csv,0.63,0.42,0.57,0.55,6.0,2
exist.csv,0.98,0.46,0.9,0.4,2.0,3
google-web-toolkit.csv,0.36,0.45,0.4,0.59,2.0,7
gwanted.csv,0.48,0.56,0.21,0.56,1.0,12
ivatamasks.csv,0.68,0.52,0.63,0.41,2.0,8
ivataopenportal.csv,0.9,0.39,0.76,0.39,4.0,0
jaxen.csv,0.75,0.4,0.76,0.47,4.0,1
rockbox.csv,0.57,0.54,0.38,0.46,2.0,10
rodin-b-sharp.csv,0.39,0.55,0.33,0.7,2.0,11
tcl.csv,0.36,0.44,0.42,0.61,3.0,5
umber.csv,0.88,0.49,0.85,0.43,2.0,6
wheat.csv,0.45,0.46,0.37,0.56,4.0,4
