,f1,g,recall,precision,pf,wins
codepurge.csv,0.48,0.51,0.47,0.55,0.37,10
cuberok.csv,0.33,0.43,0.63,0.42,0.57,2
exist.csv,0.61,0.34,0.98,0.46,0.9,6
google-web-toolkit.csv,0.36,0.39,0.36,0.45,0.4,1
gwanted.csv,0.46,0.52,0.48,0.56,0.21,12
ivatamasks.csv,0.5,0.56,0.68,0.52,0.63,8
ivataopenportal.csv,0.56,0.54,0.9,0.39,0.76,9
jaxen.csv,0.49,0.53,0.75,0.4,0.76,5
rockbox.csv,0.43,0.54,0.57,0.54,0.38,11
rodin-b-sharp.csv,0.36,0.4,0.39,0.55,0.33,4
tcl.csv,0.34,0.25,0.36,0.44,0.42,0
umber.csv,0.56,0.43,0.88,0.49,0.85,7
wheat.csv,0.39,0.41,0.45,0.46,0.37,3
