,recall,precision,pf,pci_20,ifa,wins
apertium.csv,0.33999999999999997,0.53,0.215,0.55,1.0,15
beast-mcmc.csv,0.67,0.54,0.52,0.41,1.0,9
cuberok.csv,0.51,0.475,0.43,0.545,1.5,10
exist.csv,0.74,0.44,0.65,0.42,0.0,4
ingex.csv,0.48,0.505,0.445,0.585,2.0,13
javaprofiler.csv,0.76,0.475,0.665,0.44,1.5,7
jbasic.csv,0.79,0.39,0.685,0.425,0.0,3
jgnash.csv,0.585,0.505,0.38,0.455,2.5,12
jrefactory.csv,0.53,0.425,0.58,0.57,1.0,6
jsecurity.csv,0.275,0.505,0.22,0.655,1.0,16
libopenmetaverse.csv,0.98,0.43,0.98,0.4,1.0,1
mobicents.csv,0.66,0.435,0.525,0.42,2.0,5
mp-rechnungs-und-kundenverwaltung.csv,0.505,0.545,0.3,0.505,0.0,17
openefm.csv,0.47,0.485,0.39,0.605,1.5,14
power-architect.csv,0.78,0.405,0.74,0.44,1.5,2
sidekar.csv,0.0,0.0,0.0,0.0,80.0,0
wheat.csv,0.395,0.46499999999999997,0.36,0.61,2.0,11
yarp0.csv,0.615,0.48,0.565,0.495,2.5,8
