,recall,precision,pf,wins
ambulant.csv,0.65,0.37,0.7,3
arm-webradio.csv,0.33,0.42,0.35,9
codepurge.csv,0.57,0.35,0.25,15
fw4spl.csv,0.38,0.4,0.26,13
glas.csv,0.64,0.38,0.57,6
grisbi.csv,0.88,0.35,0.85,2
gwanted.csv,0.42,0.38,0.22,14
lcfizvtop.csv,0.69,0.35,0.54,8
ldview.csv,0.72,0.4,0.74,4
libmesh.csv,0.25,0.4,0.37,5
mediaportal.csv,0.12,0.56,0.05,16
olex2.csv,0.4,0.33,0.17,11
oppna-program-hsatools.csv,0.6,0.27,0.6,0
qlc.csv,0.48,0.32,0.33,7
somap.csv,0.9,0.35,0.92,1
wxcode.csv,0.32,0.35,0.17,10
xcf.csv,0.67,0.4,0.48,12
