,wpdev.csv,mb-unit.csv,rodin-b-sharp.csv,gwanted.csv,java-gnome.csv,unicase.csv,mecat.csv
gwanted.csv,0.54,0.62,0.45,0.49,0.26,0.8,0.12
java-gnome.csv,0.35,0.44,0.15,0.18,0.84,0.4,0.0
mb-unit.csv,0.84,0.8,0.63,0.3,0.56,0.69,0.11
mecat.csv,0.55,0.15,0.18,0.33,0.1,0.49,0.43
rodin-b-sharp.csv,0.46,0.4,0.8,0.18,0.87,0.37,0.05
unicase.csv,0.94,0.85,0.58,0.37,0.85,0.8,0.1
wpdev.csv,1.0,0.92,0.53,0.25,0.86,0.84,0.1
