,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.75,0.44,0.29,0.48,0.53,0.43,0.36,0.41,0.35
archive-crawler.csv,0.88,0.73,0.81,0.74,0.65,0.63,0.7,0.46,0.89
autowikibrowser.csv,0.43,0.41,0.31,0.37,0.36,0.37,0.33,0.38,0.32
jcae.csv,0.0,0.86,0.65,0.51,0.96,0.96,0.5,0.53,0.83
kmatplot.csv,0.83,0.5,0.4,0.45,0.63,0.57,0.45,0.51,0.86
mscore.csv,0.44,0.4,0.31,0.42,0.41,0.39,0.36,0.39,0.39
quickfast.csv,0.43,0.46,0.29,0.45,0.39,0.43,0.35,0.4,0.34
rhex.csv,0.5,0.63,0.63,0.68,0.51,0.72,0.8,0.89,0.48
riff-evolve.csv,0.79,0.44,0.29,0.4,0.5,0.52,0.49,0.44,0.36
