,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.25,0.28,0.12,0.52,0.83,0.63,0.32,0.57,0.65
archive-crawler.csv,0.08,0.18,0.24,0.37,0.62,0.52,0.48,0.42,0.61
autowikibrowser.csv,0.24,0.31,0.11,0.41,0.71,0.52,0.35,0.65,0.7
jcae.csv,0.0,0.33,0.35,0.38,0.87,0.85,0.4,0.58,0.67
kmatplot.csv,0.0,0.39,0.13,0.37,0.66,0.61,0.37,0.46,0.71
mscore.csv,0.2,0.23,0.11,0.38,0.8,0.55,0.34,0.53,0.63
quickfast.csv,0.14,0.26,0.11,0.45,0.65,0.49,0.29,0.46,0.82
rhex.csv,0.36,0.37,0.15,0.46,0.73,0.46,0.27,1.0,0.78
riff-evolve.csv,0.29,0.29,0.13,0.47,0.84,0.74,0.34,0.63,0.78
