,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,v8.csv,fluent-nhibernate.csv
encog-java.csv,0.0,0.05,0.69,0.02,0.0,0.86
fluent-nhibernate.csv,0.2,0.2,0.42,0.12,0.0,0.0
h2database.csv,0.42,0.0,0.15,0.07,0.08,0.11
jaql.csv,0.32,0.4,0.33,0.0,0.38,0.34
raven-monitoring.csv,0.32,0.34,0.0,0.22,0.23,0.26
v8.csv,0.44,0.37,0.21,0.24,0.0,0.2
